"Numero_observation";"Placette";"Espece";"Nombre_individus";"Environnement";"Humidite_sol";"Difficulte_enfoncer_crayon";"Temperature";"Code_postal";"Departement";"Longitude";"Latitude"
98910;"3";"Anécique tête noire";0;"Péri-urbain";"engorge";"peu_difficile";11;"33600";"33";-0,7128;44,7878
98910;"3";"Anécique tête rouge";0;"Péri-urbain";"engorge";"peu_difficile";11;"33600";"33";-0,7128;44,7878
98910;"3";"Endogé";0;"Péri-urbain";"engorge";"peu_difficile";11;"33600";"33";-0,7128;44,7878
98910;"3";"Epigé";0;"Péri-urbain";"engorge";"peu_difficile";11;"33600";"33";-0,7128;44,7878
98911;"1";"Anécique tête noire";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"1";"Anécique tête rouge";3;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"1";"Endogé";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"1";"Epigé";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"2";"Anécique tête noire";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"2";"Anécique tête rouge";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"2";"Endogé";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"2";"Epigé";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"3";"Anécique tête noire";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"3";"Anécique tête rouge";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"3";"Endogé";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98911;"3";"Epigé";0;"Péri-urbain";"humide";"facile";11;"33600";"33";-0,7128;44,7878
98919;"1";"Anécique tête noire";1;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"1";"Anécique tête rouge";1;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"1";"Endogé";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"1";"Epigé";1;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"2";"Anécique tête noire";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"2";"Anécique tête rouge";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"2";"Endogé";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"2";"Epigé";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"3";"Anécique tête noire";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"3";"Anécique tête rouge";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"3";"Endogé";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98919;"3";"Epigé";0;"Péri-urbain";"humide";"peu_difficile";12;"33360";"33";-0,488227;44,7546
98922;"1";"Anécique tête noire";7;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"1";"Anécique tête rouge";11;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"1";"Endogé";0;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"1";"Epigé";0;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"2";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"2";"Anécique tête rouge";15;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"2";"Endogé";0;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"2";"Epigé";0;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"3";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"3";"Anécique tête rouge";13;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"3";"Endogé";0;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98922;"3";"Epigé";0;"Urbain";"engorge";"facile";10;"92270";"92";2,25859;48,9099
98930;"1";"Anécique tête noire";0;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"1";"Anécique tête rouge";2;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"1";"Endogé";1;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"1";"Epigé";2;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"2";"Anécique tête noire";0;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"2";"Anécique tête rouge";3;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"2";"Endogé";0;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"2";"Epigé";5;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"3";"Anécique tête noire";0;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"3";"Anécique tête rouge";0;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"3";"Endogé";0;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98930;"3";"Epigé";0;"Péri-urbain";"sec";"peu_difficile";13;"33650";"33";-0,6;44,65
98942;"1";"Anécique tête noire";0;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"1";"Anécique tête rouge";2;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"1";"Endogé";1;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"1";"Epigé";6;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"2";"Anécique tête noire";0;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"2";"Anécique tête rouge";8;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"2";"Endogé";0;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"2";"Epigé";0;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"3";"Anécique tête noire";0;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"3";"Anécique tête rouge";0;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"3";"Endogé";0;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98942;"3";"Epigé";0;"Rural";"sec";"facile";18;"33990";"33";-1,05442;45,1911
98943;"1";"Anécique tête noire";9;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"1";"Anécique tête rouge";2;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"1";"Endogé";4;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"1";"Epigé";1;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"2";"Anécique tête noire";11;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"2";"Anécique tête rouge";2;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"2";"Endogé";2;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"2";"Epigé";0;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"3";"Anécique tête noire";0;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"3";"Anécique tête rouge";0;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"3";"Endogé";0;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98943;"3";"Epigé";0;"Péri-urbain";"engorge";"peu_difficile";10;"30480";"30";4,0538;44,1553
98970;"1";"Anécique tête noire";5;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"1";"Anécique tête rouge";5;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"1";"Endogé";1;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"1";"Epigé";4;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"2";"Anécique tête noire";6;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"2";"Anécique tête rouge";11;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"2";"Endogé";1;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"2";"Epigé";1;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"3";"Anécique tête noire";12;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"3";"Anécique tête rouge";25;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"3";"Endogé";6;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98970;"3";"Epigé";0;"Urbain";"humide";"facile";9;"92270";"92";2,25859;48,9099
98971;"1";"Anécique tête noire";7;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"1";"Anécique tête rouge";5;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"1";"Endogé";12;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"1";"Epigé";2;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"2";"Anécique tête noire";2;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"2";"Anécique tête rouge";4;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"2";"Endogé";9;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"2";"Epigé";3;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"3";"Anécique tête noire";0;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"3";"Anécique tête rouge";0;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"3";"Endogé";0;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98971;"3";"Epigé";0;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60743;47,6676
98972;"1";"Anécique tête noire";8;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"1";"Anécique tête rouge";2;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"1";"Endogé";6;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"1";"Epigé";3;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"2";"Anécique tête noire";9;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"2";"Anécique tête rouge";7;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"2";"Endogé";11;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"2";"Epigé";0;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"3";"Anécique tête noire";13;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"3";"Anécique tête rouge";9;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"3";"Endogé";15;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98972;"3";"Epigé";0;"Péri-urbain";"humide";"facile";10;"45500";"45";2,60697;47,6678
98973;"1";"Anécique tête noire";3;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"1";"Anécique tête rouge";5;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"1";"Endogé";2;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"1";"Epigé";0;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"2";"Anécique tête noire";0;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"2";"Anécique tête rouge";6;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"2";"Endogé";4;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"2";"Epigé";0;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"3";"Anécique tête noire";0;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"3";"Anécique tête rouge";7;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"3";"Endogé";0;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98973;"3";"Epigé";0;"Rural";"engorge";"difficile";14;"33190";"33";-0,0866564;44,539
98975;"1";"Anécique tête noire";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"1";"Anécique tête rouge";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"1";"Endogé";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"1";"Epigé";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"2";"Anécique tête noire";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"2";"Anécique tête rouge";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"2";"Endogé";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"2";"Epigé";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"3";"Anécique tête noire";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"3";"Anécique tête rouge";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"3";"Endogé";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98975;"3";"Epigé";0;"Urbain";"humide";"facile";10;"33400";"33";-0,588617;44,801
98977;"1";"Anécique tête noire";1;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"1";"Anécique tête rouge";2;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"1";"Endogé";3;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"1";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"2";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"2";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"2";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"2";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"3";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"3";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"3";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98977;"3";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"1";"Anécique tête noire";1;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"1";"Anécique tête rouge";1;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"1";"Endogé";10;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"1";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"2";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"2";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"2";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"2";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"3";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"3";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"3";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98978;"3";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"1";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"1";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"1";"Endogé";2;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"1";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"2";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"2";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"2";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"2";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"3";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"3";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"3";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98979;"3";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"1";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"1";"Anécique tête rouge";2;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"1";"Endogé";3;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"1";"Epigé";2;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"2";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"2";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"2";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"2";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"3";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"3";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"3";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98980;"3";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"1";"Anécique tête noire";3;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"1";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"1";"Endogé";5;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"1";"Epigé";1;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"2";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"2";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"2";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"2";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"3";"Anécique tête noire";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"3";"Anécique tête rouge";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"3";"Endogé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98981;"3";"Epigé";0;"Urbain";"engorge";"facile";10;"33170";"33";-0,616667;44,7667
98984;"1";"Anécique tête noire";2;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"1";"Anécique tête rouge";1;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"1";"Endogé";3;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"1";"Epigé";1;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"2";"Anécique tête noire";2;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"2";"Anécique tête rouge";7;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"2";"Endogé";0;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"2";"Epigé";0;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"3";"Anécique tête noire";0;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"3";"Anécique tête rouge";0;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"3";"Endogé";0;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98984;"3";"Epigé";0;"Rural";"humide";"facile";6;"33190";"33";-0,0866564;44,539
98985;"1";"Anécique tête noire";17;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"1";"Anécique tête rouge";1;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"1";"Endogé";3;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"1";"Epigé";0;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"2";"Anécique tête noire";21;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"2";"Anécique tête rouge";0;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"2";"Endogé";0;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"2";"Epigé";0;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"3";"Anécique tête noire";9;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"3";"Anécique tête rouge";0;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"3";"Endogé";0;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98985;"3";"Epigé";0;"Péri-urbain";"humide";"facile";8;"     ";"  ";2,40145;47,8119
98986;"1";"Anécique tête noire";5;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"1";"Anécique tête rouge";0;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"1";"Endogé";2;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"1";"Epigé";0;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"2";"Anécique tête noire";0;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"2";"Anécique tête rouge";0;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"2";"Endogé";1;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"2";"Epigé";0;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"3";"Anécique tête noire";0;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"3";"Anécique tête rouge";0;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"3";"Endogé";2;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98986;"3";"Epigé";0;"Péri-urbain";"humide";"peu_difficile";5;"33320";"33";-0,676364;44,9062
98988;"1";"Anécique tête noire";3;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"1";"Anécique tête rouge";0;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"1";"Endogé";1;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"1";"Epigé";3;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"2";"Anécique tête noire";5;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"2";"Anécique tête rouge";0;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"2";"Endogé";3;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"2";"Epigé";0;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"3";"Anécique tête noire";12;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"3";"Anécique tête rouge";0;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"3";"Endogé";0;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98988;"3";"Epigé";0;"Péri-urbain";"engorge";"facile";11;"85170";"85";-1,42734;46,8032
98989;"1";"Anécique tête noire";5;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"1";"Anécique tête rouge";5;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"1";"Endogé";3;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"1";"Epigé";8;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"2";"Anécique tête noire";7;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"2";"Anécique tête rouge";13;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"2";"Endogé";7;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"2";"Epigé";21;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"3";"Anécique tête noire";0;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"3";"Anécique tête rouge";17;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"3";"Endogé";9;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98989;"3";"Epigé";27;"Péri-urbain";"engorge";"tres_facile";10;"85170";"85";-1,42734;46,8032
98990;"1";"Anécique tête noire";6;"Rural";"humide";"facile";10;"33220";"33";0,226898;44,8283
98990;"1";"Anécique tête rouge";0;"Rural";"humide";"facile";10;"33220";"33";0,226898;44,8283
98990;"1";"Endogé";4;"Rural";"humide";"facile";10;"33220";"33";0,226898;44,8283
98990;"1";"Epigé";3;"Rural";"humide";"facile";10;"33220";"33";0,226898;44,8283
98990;"2";"Anécique tête noire";8;"Rural";"humide";"facile";10;"33220";"33";0,226898;44,8283
98990;"2";"Anécique tête rouge";0;"Rural";"humide";"facile";10;"33220";"33";0,226898;44,8283
98990;"2";"Endogé";10;"Rural";"humide";"facile";10;"33220";"33";0,226898;44,8283
98990;"2";"Epigé";3;"Rural";"humide";"facile";10;"33220";"33";0,226898;44,8283
